CG_CFDA_NBR,OBJ_ID,VER_NBR,CG_CFDA_PGM_TTL_NM,CG_CFDA_MAINT_TYP_ID,ROW_ACTV_IND
97.06,237D10FAAB92C0B0E043814FD881C0B0,1,Port Security Research and Development Grant,AUTOMATIC,Y
97.061,237D10FAAB93C0B0E043814FD881C0B0,1,Centers for Homeland Security,AUTOMATIC,Y
97.062,237D10FAAB94C0B0E043814FD881C0B0,1,Scholars and Fellows,AUTOMATIC,Y
97.063,237D10FAAB95C0B0E043814FD881C0B0,1,Pre-Disaster Mitigation Disaster Resistant Universities,AUTOMATIC,Y
97.064,237D10FAAB96C0B0E043814FD881C0B0,1,Debris Removal Insurance,AUTOMATIC,Y
97.065,237D10FAAB97C0B0E043814FD881C0B0,1,Homeland Security Advanced Research Projects Agency,AUTOMATIC,Y
97.066,237D10FAAB98C0B0E043814FD881C0B0,1,Homeland Security Information Technology and Evaluation Program,AUTOMATIC,Y
97.067,237D10FAAB99C0B0E043814FD881C0B0,1,Homeland Security Grant Program,AUTOMATIC,Y
97.068,237D10FAAB9AC0B0E043814FD881C0B0,1,Competitive Training Grants,AUTOMATIC,Y
97.069,237D10FAAB9BC0B0E043814FD881C0B0,1,Aviation Research Grants,AUTOMATIC,Y
97.07,237D10FAAB9CC0B0E043814FD881C0B0,1,Map Modernization Management Support,AUTOMATIC,Y
97.071,237D10FAAB9DC0B0E043814FD881C0B0,1,Metropolitan Medical Response System,AUTOMATIC,Y
97.072,237D10FAAB9EC0B0E043814FD881C0B0,1,National Explosives Detection Canine Team Program,AUTOMATIC,Y
98,237D10FAABAAC0B0E043814FD881C0B0,1,null,MANUAL,Y
98.001,237D10FAAB9FC0B0E043814FD881C0B0,1,USAID Foreign Assistance for Programs Overseas,AUTOMATIC,Y
98.002,237D10FAABA0C0B0E043814FD881C0B0,1,Cooperative Development Program (CDP),AUTOMATIC,Y
98.003,237D10FAABA1C0B0E043814FD881C0B0,1,Ocean Freight Reimbursement Program (OFR),AUTOMATIC,Y
98.004,237D10FAABA2C0B0E043814FD881C0B0,1,Non-Governmental Organization Strengthening (NGO),AUTOMATIC,Y
98.005,237D10FAABA3C0B0E043814FD881C0B0,1,Institutional Support Assistance (ISA),AUTOMATIC,Y
98.006,237D10FAABA4C0B0E043814FD881C0B0,1,Foreign Assistance to American Schools and Hospitals Abroad (ASHA),AUTOMATIC,Y
98.007,237D10FAABA5C0B0E043814FD881C0B0,1,Food for Peace Development Assistance Program (DAP),AUTOMATIC,Y
98.008,237D10FAABA6C0B0E043814FD881C0B0,1,Food for Peace Emergency Program (EP),AUTOMATIC,Y
98.009,237D10FAABA7C0B0E043814FD881C0B0,1,John Ogonowski Farmer-to-Farmer Program,AUTOMATIC,Y
98.01,237D10FAABA8C0B0E043814FD881C0B0,1,Denton Program,AUTOMATIC,Y
98.011,237D10FAABA9C0B0E043814FD881C0B0,1,Global Development Alliance,AUTOMATIC,Y
C,237D10FAAB15C0B0E043814FD881C0B0,1,null,MANUAL,Y
NF,237D10FAAB17C0B0E043814FD881C0B0,1,null,MANUAL,Y
U,237D10FAAB16C0B0E043814FD881C0B0,1,null,MANUAL,Y
