FIN_COA_CD,ORG_CD,OBJ_ID,VER_NBR,DESCRSHORT,COMPANY,SETID_LOCATION,LOCATION,TAX_LOCATION_CD,MANAGER_UNVL_ID,MANAGER_POSN,BUDGET_YR_END_DT,BUDGET_LVL,GL_EXPENSE,EEO4_FUNCTION,ACCIDENT_INS,SI_ACCIDENT_NUM,HAZARD,ESTABID,RISKCD,FTE_EDIT_INDC,DEPT_TENURE_FLG,TL_DISTRIB_INFO,USE_BUDGETS,USE_ENCUMBRANCES,USE_DISTRIBUTION,BUDGET_DEPTID,DIST_PRORATE_OPTN,HP_STATS_DEPT_CD,HP_STATS_FACULTY,ACCOUNTING_OWNER,COUNTRY_GRP,IU_ORG_MAIL_DRP_CD,IU_ORG_ADDRESS_2,IU_ORG_ADDRESS_3,IU_CAMPUS_CD,IU_CAMPUS_BLDG,IU_CAMPUS_ROOM,IU_POSN_ALLOW_FL,IU_TENURE_ALLOW_FL,IU_TITLE_ALLOW_FL,IU_OCC_UN_ALLOW_FL,ORG_FSCL_APRVR_UID,LAST_UPDATE_DATE
IN,PHEM,11400DC3F14E041EE043814FD881041E,1,IN-PHEM,IU,IUINA,IN,IN,OLE4425901434, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,IN-PHEM, , , , , , , , ,IN,null, ,Y,N,Y,N,OLE4425901434,021102000000
IN,PHIL,11400DC3F14F041EE043814FD881041E,1,IN-PHIL,IU,IUINA,IN,IN,OLE5263304328,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,IN-PHIL,null,null,null,null,null,null,null,null,IN,null,null,Y,Y,Y,N,OLE1364506195,030228000000
IN,PHMB,11400DC3F389041EE043814FD881041E,1,IN-PHMB,IU,null,null,null,OLE1758506777,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,IN,null,null,Y,Y,Y,null,OLE1800105002,030711000000
IN,PHMR,11400DC3F150041EE043814FD881041E,1,IN-PHMR,IU,IUINA,IN,IN,OLE4325800307,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,IN-PHMR,null,null,null,null,null,null,null,null,IN,null,null,Y,Y,Y,N,OLE4325800307,030210000000
IN,PHSR,11400DC3F151041EE043814FD881041E,1,IN-PHSR,IU,IUINA,IN,IN,OLE5248201148,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,IN-PHSR,null,null,null,null,null,null,null,null,IN,null,null,Y,N,Y,N,OLE5248201148,030415000000
IN,PHST,11400DC3F152041EE043814FD881041E,1,IN-PHST,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,IN,null,null,N,Y,Y,null,null,030314000000
IN,PHTX,11400DC3F153041EE043814FD881041E,1,IN-PHTX,IU,IUINA,IN,IN,OLE4598205605,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,IN-PHTX,null,null,null,null,null,null,null,null,IN,null,null,Y,Y,Y,N,OLE4598205605,030210000000
IN,PHYP,11400DC3F154041EE043814FD881041E,1,IN-PHYP,IU,IUINA,IN,IN,OLE3296604185, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,IN-PHYP, , , , , , , , ,IN,null, ,Y,N,N,N,OLE3296604185,021102000000
IN,PHYS,11400DC3F155041EE043814FD881041E,1,IN-PHYS,IU,IUINA,IN,IN,OLE5535209660, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,IN-PHYS, , , , , , , , ,IN,null, ,Y,Y,Y,N,OLE2007901595,021102000000
IN,PINF,11400DC3F156041EE043814FD881041E,1,IN-PINF,IU,IUINA,IN,IN,OLE5505306341,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,IN-PINF,null,null,null,null,null,null,null,null,IN,null,null,Y,N,Y,N,OLE5505306341,030422000000
IN,PL,11400DC3F157041EE043814FD881041E,1,IN-PL,IU,IUINA,IN,IN,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,IN-PL, , , , , , , , ,IN,null, ,N,Y,Y,N,null,021102000000
IN,PLAN,11400DC3F158041EE043814FD881041E,1,IN-PLAN,IU,IUINA,IN,IN,OLE4119106569, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,IN-PLAN, , , , , , , , ,IN,null, ,Y,N,N,N,OLE4119106569,021102000000
IN,PMED,11400DC3F159041EE043814FD881041E,1,IN-PMED,IU,IUINA,IN,IN,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,IN-PMED, , , , , , , , ,IN,null, ,N,Y,Y,N,null,021102000000
IN,PMET,11400DC3F15A041EE043814FD881041E,1,IN-PMET,IU,IUINA,IN,IN,OLE5248201148,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,IN-PMET,null,null,null,null,null,null,null,null,IN,null,null,Y,N,Y,N,OLE5248201148,030422000000
IN,PNEB,11400DC3F388041EE043814FD881041E,1,IN-PNEB,IU,null,null,null,OLE1758506777,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,IN,null,null,Y,Y,Y,null,OLE1800105002,030711000000
IN,PNEF,11400DC3F15B041EE043814FD881041E,1,IN-PNEF,IU,IUINA,IN,IN,OLE5505306341,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,IN-PNEF,null,null,null,null,null,null,null,null,IN,null,null,Y,N,Y,N,OLE5505306341,030422000000
IN,PNEO,11400DC3F15C041EE043814FD881041E,1,IN-PNEO,IU,IUINA,IN,IN,OLE2717708169, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,IN-PNEO, , , , , , , , ,IN,null, ,Y,N,Y,N,OLE2717708169,021102000000
IN,POLI,11400DC3F15D041EE043814FD881041E,1,IN-POLI,IU,IUINA,IN,IN,OLE5263304328,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,IN-POLI,null,null,null,null,null,null,null,null,IN,null,null,Y,N,Y,N,OLE1364506195,030228000000
IN,POLS,11400DC3F15E041EE043814FD881041E,1,IN-POLS,IU,IUINA,IN,IN,OLE5263304328,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,IN-POLS,null,null,null,null,null,null,null,null,IN,null,null,Y,Y,Y,N,OLE1364506195,030228000000
IN,PON,11400DC3F15F041EE043814FD881041E,1,IN-PON,IU,IUINA,IN,IN,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,IN-PON, , , , , , , , ,IN,null, ,N,N,Y,N,null,021102000000
IN,POR,11400DC3F410041EE043814FD881041E,1,IN-POR,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,IN,null,null,null,null,Y,null,null,040615000000
IN,POYC,11400DC3F411041EE043814FD881041E,1,IN-POYC,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,IN,null,null,null,null,Y,null,null,040615000000
SE,PROF,11400DC3F2C5041EE043814FD881041E,1,SE-PROF,IU,IUSEA,SE,SE,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,SE-PROF, , , , , , , , ,SE,null, ,N,N,Y,N,null,021102000000
SE,PURC,11400DC3F439041EE043814FD881041E,1,SE-PURC,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SE,null,null,null,null,null,N,null,040910000000
SE,RCA,11400DC3F2C6041EE043814FD881041E,1,SE-RCA,IU,IUSEA,SE,SE,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,SE-RCA, , , , , , , , ,SE,null, ,N,N,Y,N,null,021102000000
SE,RCAD,11400DC3F2C7041EE043814FD881041E,1,SE-RCAD,IU,IUSEA,SE,SE,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,SE-RCAD, , , , , , , , ,SE,null, ,N,N,Y,N,null,021102000000
SE,RECP,11400DC3F2C8041EE043814FD881041E,1,SE-RECP,IU,IUSEA,SE,SE,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,SE-RECP, , , , , , , , ,SE,null, ,N,N,Y,N,null,021102000000
SE,REGR,11400DC3F2C9041EE043814FD881041E,1,SE-REGR,IU,null,null,null,OLE2701102442,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SE,null,null,Y,N,N,N,OLE2701102442,031001000000
SE,SAID,11400DC3F2CA041EE043814FD881041E,1,SE-SAID,IU,null,null,null,OLE2251000129,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SE,null,null,Y,null,null,null,OLE2251000129,040722000000
SE,SCTE,11400DC3F2CB041EE043814FD881041E,1,SE-SCTE,IU,IUSEA,SE,SE,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,SE-SCTE, , , , , , , , ,SE,null, ,N,N,Y,N,null,021102000000
SE,SDC,11400DC3F2CC041EE043814FD881041E,1,SE-SDC,IU,null,null,null,OLE2798209582,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SE,null,null,Y,N,Y,N,OLE2798209582,031001000000
SE,SE,11400DC3F2CD041EE043814FD881041E,1,SE-SE,IU,null,null,null,OLE2839007760,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SE,null,null,null,null,null,Y,OLE4744906489,031023000000
SE,SOCS,11400DC3F2CE041EE043814FD881041E,1,SE-SOCS,IU,null,null,null,OLE4999002723,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SE,null,null,Y,Y,Y,N,OLE4999002723,031001000000
SE,SSER,11400DC3F2CF041EE043814FD881041E,1,SE-SSER,IU,null,null,null,OLE5759504722,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SE,null,null,Y,null,Y,null,OLE5759504722,040722000000
SE,STAF,11400DC3F2D0041EE043814FD881041E,1,SE-STAF,IU,IUSEA,SE,SE,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,SE-STAF, , , , , , , , ,SE,null, ,N,N,Y,N,null,021102000000
SE,SUMS,11400DC3F2D1041EE043814FD881041E,1,SE-SUMS,IU,IUSEA,SE,SE,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,SE-SUMS, , , , , , , , ,SE,null, ,N,N,Y,N,null,021102000000
SE,SYSC,11400DC3F33A041EE043814FD881041E,1,SE-SYSC,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SE,null,null,null,null,null,null,null,030115000000
SE,TELC,11400DC3F2D2041EE043814FD881041E,1,SE-TELC,IU,IUSEA,SE,SE,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,SE-TELC, , , , , , , , ,SE,null, ,N,N,Y,N,null,021102000000
SE,TELE,11400DC3F347041EE043814FD881041E,1,SE-TELE,IU,null,null,null,OLE5043206372,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SE,null,null,null,null,null,null,OLE5043206372,031009000000
SE,TYPE,11400DC3F39E041EE043814FD881041E,1,SE-TYPE,IU,null,null,null,OLE5043206372,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SE,null,null,null,null,null,null,OLE5043206372,031001000000
SE,UDIV,11400DC3F2D3041EE043814FD881041E,1,SE-UDIV,IU,null,null,null,OLE2254202107,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SE,null,null,Y,N,Y,N,OLE2254202107,031001000000
SE,ULIB,11400DC3F2D4041EE043814FD881041E,1,SE-ULIB,IU,IUSEA,SE,SE,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,SE-ULIB, , , , , , , , ,SE,null, ,N,Y,Y,N,null,021102000000
SE,UTIL,11400DC3F3C4041EE043814FD881041E,1,SE-UTIL,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SE,null,null,null,null,null,null,null,040212000000
SE,WEC,11400DC3F2D5041EE043814FD881041E,1,SE-WEC,IU,IUSEA,SE,SE,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,SE-WEC, , , , , , , , ,SE,null, ,N,N,Y,N,null,021102000000
SE,WKST,11400DC3F2D9041EE043814FD881041E,1,SE-WKST,IU,IUSEA,SE,SE,OLE2251000129,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,SE-WKST,null,null,null,null,null,null,null,null,SE,null,null,Y,N,N,N,OLE2251000129,041001000000
SE,WMNS,11400DC3F2D6041EE043814FD881041E,1,SE-WMNS,IU,IUSEA,SE,SE,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,SE-WMNS, , , , , , , , ,SE,null, ,N,N,Y,N,null,021102000000
UA,ACAV,11400DC3F2D7041EE043814FD881041E,1,UA-ACAV,IU,IUBLA,BL,BL,OLE3862706178,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,UA-ACAV,null,null,null,null,null,null,null,null,BL,null,null,Y,N,N,Y,OLE1872708343,040720000000
UA,ALUM,11400DC3F2D8041EE043814FD881041E,1,UA-ALUM,IU,null,null,null,OLE4888706937,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,Y,null,Y,null,OLE2461702579,040512000000
UA,ATHL,11400DC3F2DA041EE043814FD881041E,1,UA-ATHL,IU,null,null,null,OLE2649901983,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,Y,null,Y,Y,OLE4857700056,041001000000
UA,ATMG,11400DC3F2DB041EE043814FD881041E,1,UA-ATMG,IU,IUBLA,BL,BL,null,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,UA-ATMG,null,null,null,null,null,null,null,null,BL,null,null,N,N,N,N,OLE5753309106,041001000000
UA,BDOT,11400DC3F2DC041EE043814FD881041E,1,UA-BDOT,IU,IUBLA,BL,BL,OLE3545207632,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,UA-BDOT,null,null,null,null,null,null,null,null,BL,null,null,Y,N,N,Y,OLE3545207632,040123000000
UA,BECK,11400DC3F2DE041EE043814FD881041E,1,UA-BECK,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,UA-BECK, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
UA,BFPU,11400DC3F342041EE043814FD881041E,1,UA-BFPU,IU,null,null,null,OLE3132300262,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,400 E. SEVENTH STREET,BLOOMINGTON  IN 47405,BL,BL008,306,Y,null,null,Y,OLE1794704319,040716000000
UA,BUDU,11400DC3F2DD041EE043814FD881041E,1,UA-BUDU,IU,IUBLA,BL,BL,OLE5683305708, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,UA-BUDU, , , , , , , , ,BL,null, ,Y,N,Y,Y,OLE5683305708,021102000000
UA,CONC,11400DC3F375041EE043814FD881041E,1,UA-CONC,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,null,null,null,null,null,030424000000
UA,CONT,11400DC3F309041EE043814FD881041E,1,UA-CONT,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,null,null,null,null,null,021211000000
UA,CTSD,11400DC3F2DF041EE043814FD881041E,1,UA-CTSD,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,null,null,null,null,null,041104000000
UA,ENHS,11400DC3F2E0041EE043814FD881041E,1,UA-ENHS,IU,IUBLA,BL,BL,OLE1946205984, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,UA-ENHS, , , , , , , , ,BL,null, ,Y,N,Y,Y,OLE1946205984,021102000000
UA,EXVP,11400DC3F2E4041EE043814FD881041E,1,UA-EXVP,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,UA-EXVP, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
UA,FMOP,11400DC3F2E1041EE043814FD881041E,1,UA-FMOP,IU,IUBLA,BL,BL,OLE5683305708, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,UA-FMOP, , , , , , , , ,BL,null, ,Y,N,N,Y,OLE5683305708,021102000000
UA,FMS,11400DC3F2E2041EE043814FD881041E,1,UA-FMS,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,UA-FMS, , , , , , , , ,BL,null, ,N,N,N,N,null,021102000000
UA,FREL,11400DC3F2E3041EE043814FD881041E,1,UA-FREL,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,UA-FREL, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
UA,GOLF,11400DC3F374041EE043814FD881041E,1,UA-GOLF,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,null,null,null,null,null,041001000000
UA,GOVT,11400DC3F3D1041EE043814FD881041E,1,UA-GOVT,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BRYAN 300,107 S. INDIANA AVENUE,BLOOMINGTON  IN  47405-7000,BL,BL005,300,null,null,null,null,null,040504000000
UA,HUMM,11400DC3F2E5041EE043814FD881041E,1,UA-HUMM,IU,null,null,null,OLE5563807567,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,Y,null,null,Y,OLE5563807567,050119000000
UA,IAUD,11400DC3F2E6041EE043814FD881041E,1,UA-IAUD,IU,null,null,null,OLE3492904444,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,Y,null,null,Y,OLE4472202195,040716000000
UA,ICGC,11400DC3F2E7041EE043814FD881041E,1,UA-ICGC,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,UA-ICGC, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
UA,IHET,11400DC3F2E8041EE043814FD881041E,1,UA-IHET,IU,null,null,null,OLE4212109427,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,IN,null,null,Y,null,null,Y,OLE4212109427,040716000000
UA,INCO,11400DC3F30A041EE043814FD881041E,1,UA-INCO,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,null,null,null,null,null,021211000000
UA,INTP,11400DC3F2E9041EE043814FD881041E,1,UA-INTP,IU,IUBLA,BL,BL,OLE4425301537, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,UA-INTP, , , , , , , , ,BL,null, ,Y,N,N,Y,OLE4425301537,021102000000
UA,IPCR,11400DC3F2EA041EE043814FD881041E,1,UA-IPCR,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,UA-IPCR, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
UA,IRES,11400DC3F2EB041EE043814FD881041E,1,UA-IRES,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,UA-IRES, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
UA,MASV,11400DC3F2EC041EE043814FD881041E,1,UA-MASV,IU,IUBLA,BL,BL,OLE5683305708, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,UA-MASV, , , , , , , , ,BL,null, ,Y,N,N,N,OLE5683305708,021102000000
UA,MATL,11400DC3F353041EE043814FD881041E,1,UA-MATL,IU,null,null,null,OLE2687501556,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,null,null,null,null,OLE2860009297,030919000000
UA,MINA,11400DC3F3B9041EE043814FD881041E,1,UA-MINA,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,null,null,null,null,null,031222000000
UA,NEWS,11400DC3F2ED041EE043814FD881041E,1,UA-NEWS,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,UA-NEWS, , , , , , , , ,BL,null, ,N,N,Y,N,null,030703000000
UA,OUAA,11400DC3F2EE041EE043814FD881041E,1,UA-OUAA,IU,null,null,null,OLE4769102739,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,107 S. INDIANA AVENUE,BLOOMINGTON IN 47404-7000,BL,BL005,200,Y,null,Y,Y,OLE4769102739,040719000000
UA,PD,11400DC3F2EF041EE043814FD881041E,1,UA-PD,IU,IUBLA,BL,BL,OLE1164809566, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,UA-PD, , , , , , , , ,BL,null, ,Y,N,N,Y,OLE1164809566,021102000000
UA,POPL,11400DC3F354041EE043814FD881041E,1,UA-POPL,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,null,null,null,null,null,030326000000
UA,PRES,11400DC3F2F0041EE043814FD881041E,1,UA-PRES,IU,IUBLA,BL,BL,OLE4769102739, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,UA-PRES, , , , , , , , ,BL,null, ,Y,N,Y,Y,OLE4769102739,021102000000
UA,PRIN,11400DC3F2F1041EE043814FD881041E,1,UA-PRIN,IU,IUBLA,BL,BL,OLE2860009297,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,UA-PRIN,null,null,null,null,null,null,null,null,BL,null,null,Y,N,N,Y,OLE2860009297,031009000000
UA,PRSE,11400DC3F2F2041EE043814FD881041E,1,UA-PRSE,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,UA-PRSE, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
UA,PUR,11400DC3F2F3041EE043814FD881041E,1,UA-PUR,IU,IUBLA,BL,BL,OLE5666106211, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,UA-PUR, , , , , , , , ,BL,null, ,Y,N,N,Y,OLE5666106211,021102000000
UA,REAL,11400DC3F2F4041EE043814FD881041E,1,UA-REAL,IU,IUBLA,BL,BL,OLE3695405816,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,UA-REAL,null,null,null,null,null,null,null,null,BL,null,null,Y,N,N,Y,OLE3695405816,031014000000
UA,RISK,11400DC3F2F5041EE043814FD881041E,1,UA-RISK,IU,IUBLA,BL,BL,OLE1805206486, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,UA-RISK, , , , , , , , ,BL,null, ,Y,N,N,Y,OLE1805206486,021102000000
UA,SCS,11400DC3F2F6041EE043814FD881041E,1,UA-SCS,IU,null,null,null,OLE5238208156,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,Y,Y,Y,Y,OLE5238208156,040716000000
UA,SDCI,11400DC3F3BA041EE043814FD881041E,1,UA-SDCI,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,null,null,null,null,null,031222000000
UA,SEAS,11400DC3F2F7041EE043814FD881041E,1,UA-SEAS,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,N,N,N,N,null,030515000000
UA,SES,11400DC3F2F8041EE043814FD881041E,1,UA-SES,IU,null,null,null,OLE2462903583,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,Y,N,N,Y,OLE2191306870,040602000000
UA,SISF,11400DC3F36F041EE043814FD881041E,1,UA-SISF,IU,null,null,null,OLE3395606968,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,null,null,null,Y,OLE3395606968,030331000000
UA,SREL,11400DC3F2F9041EE043814FD881041E,1,UA-SREL,IU,null,null,null,OLE1825000680,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,Y,null,null,Y,OLE1825000680,041027000000
UA,TREA,11400DC3F2FA041EE043814FD881041E,1,UA-TREA,IU,IUBLA,BL,BL,OLE5683305708, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,UA-TREA, , , , , , , , ,BL,null, ,Y,N,Y,Y,OLE5683305708,041217000000
UA,TRMS,11400DC3F2FB041EE043814FD881041E,1,UA-TRMS,IU,IUBLA,BL,BL,OLE1110101123, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,UA-TRMS, , , , , , , , ,BL,null, ,Y,N,N,Y,OLE1110101123,021102000000
UA,UA,11400DC3F2FC041EE043814FD881041E,1,UA-UA,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,null,null,null,null,null,021211000000
UA,UART,11400DC3F2FD041EE043814FD881041E,1,UA-UART,IU,IUBLA,BL,BL,OLE1998203566, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,UA-UART, , , , , , , , ,BL,null, ,Y,N,N,Y,OLE1998203566,021102000000
UA,UCHA,11400DC3F2FE041EE043814FD881041E,1,UA-UCHA,IU,IUBLA,BL,BL,OLE4769102739, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,UA-UCHA, , , , , , , , ,BL,null, ,Y,N,Y,N,OLE4769102739,021102000000
UA,UCOU,11400DC3F2FF041EE043814FD881041E,1,UA-UCOU,IU,IUBLA,BL,BL,OLE4769102739, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,UA-UCOU, , , , , , , , ,BL,null, ,Y,N,Y,Y,OLE4769102739,021102000000
UA,UFAC,11400DC3F300041EE043814FD881041E,1,UA-UFAC,IU,IUBLA,BL,BL,OLE4769102739, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,UA-UFAC, , , , , , , , ,BL,null, ,Y,N,N,N,OLE4769102739,021102000000
UA,UFAS,11400DC3F301041EE043814FD881041E,1,UA-UFAS,IU,IUBLA,BL,BL,OLE5683305708, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,UA-UFAS, , , , , , , , ,BL,null, ,Y,N,N,Y,OLE5683305708,021102000000
UA,URE,11400DC3F302041EE043814FD881041E,1,UA-URE,IU,IUBLA,BL,BL,null,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,UA-URE,null,null,null,null,null,null,null,null,BL,null,null,N,N,N,N,OLE4229402365,040312000000
UA,VPAA,11400DC3F30B041EE043814FD881041E,1,UA-VPAA,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,null,null,null,null,null,021211000000
