NMSPC_CD,CMPNT_CD,PARM_NM,OBJ_ID,VER_NBR,PARM_TYP_CD,VAL,PARM_DESC_TXT,EVAL_OPRTR_CD,APPL_ID
"OLE-SELECT","E-Resource","COST_SOURCE","OLE7011","1","CONFG","EST","This is for configuring the default cost source while creating the PO through E-Resource","A","KUALI"
"OLE-SELECT","E-Resource","METHOD_OF_PO_TRANSMISSION","OLE7012","1","CONFG","NO PRINT","This is for configuring the default method of po transmission while creating the PO through E-Resource","A","KUALI"
"OLE-SELECT","E-Resource","BUILDING_CODE","OLE7013","1","CONFG","BL209","This is for configuring the default building code while creating the PO through E-Resource","A","KUALI"
"OLE-SELECT","E-Resource","DELIVERY_CAMPUS_CODE","OLE7014","1","CONFG","BL","This is for configuring the default delivery campus code while creating the PO through E-Resource","A","KUALI"
"OLE-SELECT","E-Resource","BUILDING_ROOM_NUMBER","OLE7015","1","CONFG","001","This is for configuring the default building room number while creating the PO through E-Resource","A","KUALI"
"OLE-SELECT","E-Resource","ORG_CODE","OLE7016","1","CONFG","VPIT","This is for configuring the default organization code while creating the PO through E-Resource","A","KUALI"
"OLE-SELECT","E-Resource","CHART_CODE","OLE7017","1","CONFG","UA","This is for configuring the default chart code while creating the PO through E-Resource","A","KUALI"
"OLE-SELECT","E-Resource","FUNDING_SOURCE","OLE7018","1","CONFG","INST","This is for configuring the default funding source while creating the PO through E-Resource","A","KUALI"
"OLE-SELECT","E-Resource","REQ_DESC","OLE7019","1","CONFG","Document Description","This is for configuring the default document description while creating the PO through E-Resource","A","KUALI"
"OLE-SELECT","E-Resource","PURPOSE_TYPE","OLE7020","1","CONFG","Hosting Fee","This is for configuring the default purpose type while creating the PO through E-Resource","A","KUALI"
"OLE-SELECT","E-Resource","ALERT_ENABLED","OLE7021","1","CONFG","Y","This is for configuring the default renewal alert enabled while changing the configuration in admin tab","A","KUALI"
"OLE-SELECT","E-Resource","NOTICE_PERIOD","OLE7022","1","CONFG","90","This is for configuring the default notice period while changing the configuration in admin tab","A","KUALI"
"OLE-SELECT","E-Resource","USER","OLE7023","1","CONFG","olequickstart","This is for configuring the default user while changing the configuration in admin tab","A","KUALI"
"OLE-SELECT","Select","CURRENCY_TYPE","OLE7024","1","CONFG","US Dollar","This is for configuring the default currency type while creating/updating the vendor through E-resource","A","KUALI"
"OLE-SELECT","Select","PAYMENT_METHOD","OLE7025","1","CONFG","Check","This is for configuring the default payment method while creating/updating the vendor through E-resource","A","KUALI"
"OLE-SELECT","Select","VENDOR_TYPE","OLE7026","1","CONFG","Purchase Order","This is for configuring the default vendor type while creating/updating the vendor through E-resource","A","KUALI"
"OLE-SELECT","Select","OWNERSHIP_TYPE","OLE7027","1","CONFG","CORPORATION","This is for configuring the default ownership type while creating/updating the vendor through E-resource","A","KUALI"
"OLE-SELECT","Select","ADDRESS_TYPE","OLE7028","1","CONFG","PURCHASE ORDER","This is for configuring the default address type while creating/updating the vendor through E-resource","A","KUALI"
"OLE-SELECT","Select","ADDRESS","OLE7029","1","CONFG","123456 BROAD ST","This is for configuring the default address while creating/updating the vendor through E-resource","A","KUALI"
"OLE-SELECT","Select","STATE","OLE7030","1","CONFG","NY","This is for configuring the default state while creating/updating the vendor through E-resource","A","KUALI"
"OLE-SELECT","Select","POSTAL_CODE","OLE7031","1","CONFG","14886","This is for configuring the default postal code while creating/updating the vendor through E-resource","A","KUALI"
"OLE-SELECT","Select","CITY","OLE7032","1","CONFG","TRUMANSBURG","This is for configuring the default city while creating/updating the vendor through E-resource","A","KUALI"
"OLE-SELECT","Select","COUNTRY","OLE7033","1","CONFG","US","This is for configuring the default country while creating/updating the vendor through E-resource","A","KUALI"
"OLE-DLVR","Deliver","CALL_NUMBER_REQUIRED","5A689075D35B7AEBE0404F8189D81323","1","CONFG","false","This is for making  Call number required in Fast Add","A","OLE"
"OLE-DLVR","Deliver","DEFAULT_REQUEST_TYPE","OLE7034","1","CONFG","","This parameter value is used for configuring the default request type while placing a request through Request screen.","A","OLE"
"OLE-DLVR","Deliver","DEFAULT_PICK_UP_LOCATION","OLE7035","1","CONFG","","This parameter value is used for configuring the default pickup location while placing a request through Request screen.","A","OLE"
"OLE-DLVR","Deliver","GRACE_PERIOD_FOR_NON_WORKING_HOURS","OLE7036","1","CONFG","60-m","This parameter value is used for configuring the grace time for the patron to return item.","A","OLE"
"OLE-DLVR","Deliver","SEND_ONHOLD_NOTICE_WHILE_CHECKIN","OLE7037","1","CONFG","true","This parameter value is used for configuring the system to send onhold notice while checkin an item.","A","OLE"
"OLE-DLVR","Deliver","CHUNK_SIZE_FOR_NOTICE_CONTENT_REINDEX","OLE7038","1","CONFG","1000","This parameter value is used to specify the chunk size for notice content reindexer.","A","OLE"
"OLE-SELECT","Select","RECURRING_PAY_TYP_CD","OLE7039","1","CONFG","VARV","This parameter is to get Payment type based on the order type of Requisition document","A","OLE"
"OLE-SELECT","Select","ITEM_LOCATION_FIRM_FIXD","OLE7040","1","CONFG","UC/UCX/Order","This parameter is to get the default item location for Firm fixed type Requisition document","A","OLE"
"OLE-SELECT","Select","ITEM_LOCATION_APPROVAL","OLE7041","1","CONFG","UC/UCX/InProc","This parameter is to get the default item location for Approval type Requisition document","A","OLE"
"OLE-SELECT","Select","ITEM_STATUS_FIRM_FIXD","OLE7042","1","CONFG","ONORDER","This parameter is to get the default item status for Firm Fixed type Requisition document","A","OLE"
"OLE-SELECT","Select","ITEM_STATUS_APPROVAL","OLE7043","1","CONFG","INPROCESS","This parameter is to get the default item status for Approval type Requisition document","A","OLE"
"OLE-SELECT","Select","COPY_NO","OLE7044","1","CONFG","1","This parameter is to get the default copy number for Requisition document","A","OLE"
"OLE-SELECT","Select","DEFAULT_EVENT_TYPE","OLE7045","1","CONFG","Troubleshooting","This parameter is to set the default event type in the event log section of the e-resource record","A","OLE"
"OLE-SELECT","Select","DEFAULT_PROBLEM_TYPE","OLE7046","1","CONFG","Access","This parameter is to set the default problem type in the event log section of the e-resource record","A","OLE"
"OLE-DESC","Describe","HOLDINGS_CALL_NUMBER_TYPE","5A689075D35B7AEBE0404F8189D81922","1","CONFG","LCC","To set Holdings Default value in editor","A","KUALI"
"OLE-DESC","Describe","ITEM_CALL_NUMBER_TYPE","5A689075D35B7AEBE0404F8189D81923","1","CONFG","LCC","To set Item Default value in editor","A","KUALI"
"OLE-DESC","Describe","EHOLDINGS_CALL_NUMBER_TYPE","5A689075D35B7AEBE0404F8189D81924","1","CONFG","LCC","To set Holdings Default value in editor","A","KUALI"
"OLE-DLVR","Deliver","TEMPORARY_HISTORY_RECORD_DAYS","OLE7047","1","CONFG","10","This parameter value is used to specify the days to determine the temporary history records to be retained after check-in.","A","OLE"
"OLE-DLVR","Deliver","RECEIPT_PRINTER_PAGE_SIZE","OLE7048","1","CONFG","B7","This parameter value is used for configuring the page size for receipt printer.","A","OLE"
"OLE-DLVR","Deliver","RECEIPT_PRINTER_FONT_SIZE","OLE7049","1","CONFG","13","This parameter value is used for configuring the font size for receipt printer.","A","OLE"
"OLE-DLVR","Deliver","REGULAR_PRINTER_PAGE_SIZE","OLE7050","1","CONFG","A4","This parameter value is used for configuring the page size for regular printer.","A","OLE"
"OLE-DLVR","Deliver","REGULAR_PRINTER_FONT_SIZE","OLE7051","1","CONFG","10","This parameter value is used for configuring the font size for regular printer.","A","OLE"
"OLE-DLVR","Deliver","FINE_CALC_WHILE_RENEW","OLE7052","1","CONFG","false","This parameter value is used for configuring the system to calculate overdue fines while renew an item.","A","OLE"
"OLE-DESC","Describe","CALL_NUMBER_MIGRATION_CHUNK_SIZE","OLEDEC7047","1","CONFG","1000","To define call number migration Chunk Size","A","OLE"
"OLE-SELECT","Select","AUTO_CLOSE_PO_THREAD_POOL_SIZE","OLE7053","1","CONFG","5","To define the size of thread for auto close PO executor class","A","OLE"
"OLE-SELECT","Select","MAX_NO_OF_THREAD_FOR_ORDER_IMPORT","OLE7054","1","CONFG","10","This parameter is having option to set default number of thread for order import.","A","OLE"
"OLE-DESC","Describe","SRU_AVAILABLE_STATUSES","OLEDEC7055","1","CONFG","AVAILABLE","To define the items statuses to which the sru response should responds as AVAILABLE item.You can provide multiple values with ';' as separator","A","OLE"
"OLE-DESC","Describe","SRU_ON_HOLD_STATUSES","OLEDEC7056","1","CONFG","ONHOLD","To define the items statuses to which the sru response should responds as ONHOLD item.You can provide multiple values with ';' as separator","A","OLE"
"OLE-PURAP","AutoClosePurchaseOrdersStep","AUTO_CLOSE_PO_ORDER_TYPE","OLEAC1001","1","CONFG","Firm, Fixed;Approval;Blanket;","Order Types Included in AutoClose Job PO Job. Change it to 'All' to include all open PO for AutoClose Job","A","OLE"
"OLE-SELECT","Select","POBA_CANCEL_PDF_CREATION","OLE7057","1","CONFG","false","This parameter is to stop the PDF creation process while creating POA document using Purchase Order Bulk Amendment","A","OLE"
"OLE-DLVR","Deliver","DEFAULT_USER_FOR_REST_CALLS","OLE7058","1","CONFG","ole-quickstart","This parameter value is used for configuring the default user for the rest calls.","A","OLE"
"OLE-DESC","Describe","CHUNK_SIZE_FOR_BATCH_PROCESSING","OLE7059","1","CONFG","1000","This parameter value is used for configuring the chunk size for batch processing.","A","OLE"
"OLE-DLVR","Deliver","CR_ITEMS_COUNT_TOWARD_LOANED_ITEMS_COUNT","OLEAC1002","1","CONFG","true","This parameter value is used to identify whether to include item in loan count or not","A","KUALI"
"OLE-DLVR","Deliver","NOTIFY_CLAIMS_RETURNED_TO_PATRON","OLEAC1003","1","CONFG","true","This parameter value is used to identify whether to notify the patron about claims returned item or not.","A","OLE"
"OLE-DLVR","Deliver","CLAIMS_RETURNED_NOTICE_TITLE","OLEAC1004","1","CONFG","CLAIMS RETURNED NOTICE","Claims Returned Notice","A","KUALI"
"OLE-DLVR","Deliver","CLAIMS_RETURNED_NOTICE_CONTENT","OLEAC1005","1","CONFG","Claims returned has been received. Staff will begin searching for item","Claims Returned Notice Body","A","KUALI"
"OLE-DLVR","Deliver","CLAIMS_RETURNED_FOUND_NO_FEES_NOTICE_TITLE","OLEAC1006","1","CONFG","CLAIMS RETURNED FOUND NO FEES NOTICE","Claims Returned Found - no fees Notice","A","KUALI"
"OLE-DLVR","Deliver","CLAIMS_RETURNED_FOUND_NO_FEES_NOTICE_CONTENT","OLEAC1007","1","CONFG","Claimed Item has been found. Item will NOT be billed to the patron’s account","Claims Returned Found - no fees","A","KUALI"
"OLE-DLVR","Deliver","CLAIMS_RETURNED_FOUND_FINES_OWED_NOTICE_TITLE","OLEAC1008","1","CONFG","CLAIMS RETURNED FOUND FINES OWED NOTICE","Claims Returned Found - fines owed Notice","A","KUALI"
"OLE-DLVR","Deliver","CLAIMS_RETURNED_FOUND_FINES_OWED_NOTICE_CONTENT","OLEAC1009","1","CONFG","Claimed Item has been found. Item will be billed to the patron’s account","Claims Returned Found - fines owed","A","KUALI"
"OLE-DLVR","Deliver","CR_ITEM_SEARCH_COUNT_BEFORE_ITEM_BILLED","OLEAC1010","1","CONFG","3","This parameter value is used to identify the max search count before item billed","A","KUALI"
"OLE-DLVR","Deliver","CLAIMS_RETURNED_NOT_FOUND_FINES_OWED_NOTICE_TITLE","OLEAC1011","1","CONFG","CLAIMS RETURNED NOT FOUND FINES OWED NOTICE","Claims Returned Not Found - fines owed Notice","A","KUALI"
"OLE-DLVR","Deliver","CLAIMS_RETURNED_NOT_FOUND_FINES_OWED_NOTICE_CONTENT","OLEAC1012","1","CONFG","Claimed Item has not been found. Item will be billed to the patron’s account","Claims Returned Not Found - fines owed","A","KUALI"
"OLE-DLVR","Deliver","CLAIMS_RETURNED_NOT_FOUND_NOTICE_TITLE","OLEAC1013","1","CONFG","CLAIMS RETURNED NOT FOUND NOTICE","Claims Returned Not Found","A","KUALI"
"OLE-DLVR","Deliver","CLAIMS_RETURNED_NOT_FOUND_NOTICE_CONTENT","OLEAC1014","1","CONFG","Claimed Item has not been found. Staff will continue searching","Claims Returned Not Found","A","KUALI"
"OLE-DLVR","Deliver","CLAIMS_RETURNED_NOT_FOUND_NO_FEES_NOTICE_TITLE","OLEAC1015","1","CONFG","CLAIMS RETURNED NOT FOUND NO FEES NOTICE","Claims Returned Not Found - no fees Notice","A","KUALI"
"OLE-DLVR","Deliver","CLAIMS_RETURNED_NOT_FOUND_NO_FEES_NOTICE_CONTENT","OLEAC1016","1","CONFG","Claimed Item has not been found. Item will NOT be billed to the patron’s account","Claims Returned Not Found - no fees","A","KUALI"
"OLE-DLVR","Deliver","FORGIVE_LOST_FEES","OLEAC1017","1","CONFG","REPL_FEE,LOST_ITEM_PRCS_FEE","Allows the specified fees to be forgiven while renew/return an lost item.","A","OLE"
OLE-SYS,Batch,FUND_RECORD_CSV_NAME,150,1,CONFG,FundCode,"The Name of the csv file ingested for Fund record import document name should ends with the value specified in this parameter ",A,OLE
OLE-SYS,Batch,FUND_ACCOUNTING_LINE_RECORD_CSV_NAME,151,1,CONFG,FundCodeAccountingLines,"The Name of the csv file ingested for FundCode Accounting Lines record import document name should ends with the value specified in this parameter ",A,OLE
"OLE-DESC","Describe","PROCESS_SOLR_IND","OLE7006","1","CONFG","true","This parameter is added for docstore API process for solr indexing","A","OLE"
"OLE-DESC","Describe","SLEEP_TIME_FOR_ORDER_PROCESS","OLE7060","1","CONFG","1000","This parameter value is used for holding the sleep time for order process.","A","OLE"
"OLE-SELECT","E-Resource","AGREEMENT_AUTH_USERS","OLEER1001","1","CONFG","Students,Faculty,Staff,Affiliates,Walk-ins,Retired Staff,Alumni","This parameter value is used to get Authorized user for Agreement.","A","OLE"
"OLE-DLVR","Deliver","DELETE_LOAN_NOTICE_HISTORY_TO_DATE","OLE1616750","1","CONFG","01/01/2015","Date used by batch job to delete Loan Notice History Record upto the date provided. Use "mm/dd/yyyy" format.","A","KUALI"
"OLE-DLVR","Deliver","DELETE_RENEWAL_HISTORY_TO_DATE","OLE1616751","1","CONFG","08/01/2015","Date used by batch job to delete Renewal History Record upto the date provided. Use "mm/dd/yyyy" format.","A","KUALI"
"OLE-DLVR","Deliver","DELETE_REQUEST_HISTORY_TO_DATE","OLE1616752","1","CONFG","06/01/2015","Date used by batch job to delete Request History Record upto the date provided. Use "mm/dd/yyyy" format.","A","KUALI"
"OLE-DLVR","Deliver","DELETE_RETURN_HISTORY_TO_DATE","OLE1616753","1","CONFG","06/01/2015","Date used by batch job to delete Return History Record upto the date provided. Use "mm/dd/yyyy" format.","A","KUALI"
"OLE-DESC","Describe","MAX_NO_OF_THREAD_FOR_EXPORT_SERVICE","OLE7061","1","CONFG","10","This parameter value is used for holding the max number of thread for export process.","A","OLE"
"OLE-DESC","Describe","PROCESS_AUDIT_FOR_BIB_HOLDINGS_ITEM","OLE7062","1","CONFG","Y","This parameter value is used for holding value to decide whether need to do auditing for bib, holdings and item.","A","OLE"
"OLE-DESC","Describe","SHOW_LOCAL_DATA_MAPPING_SECTION","OLE7063","1","CONFG","N","This parameter value is used for holding value to decide whether need to do show local data mapping section or not in batch process profile screen","A","OLE"
"OLE-DLVR","Deliver","ONHOLD_COURTESY_TITLE","OLE102112","1","CONFG","ONHOLD COURTEST NOTICE","Onhold Courtesy Notice","A","KUALI"
"OLE-DLVR","Deliver","ONHOLD_COURTESY_NOTICE_CONTENT","OLE6550211","1","CONFG","Content for Hold Courtest Notice","Onhold Courtesy Notice Body","A","OLE"
"OLE-DLVR","Deliver","ONHOLD_COURTESY_NOTICE_INTERVAL","OLE6550212","1","CONFG","2","Intervals for hold courtesy notice","A","OLE"
"OLE-DLVR","Deliver","WHILE_CLAIMS_RETURN_SHOW_CANCEL_REQUEST_POPUP","OLE98776566","1","CONFG","false","This parameter is used to configure popup for cancel request while item claimed","A","OLE"
"OLE-DLVR","Deliver","PATRON_NOTE_TYPES_TO_DISPLAY","OLE98776567","1","CONFG","USER;","This parameter is used to configure Patron notes be displayed in Loan and Patron screens based on Patron Note type","A","OLE"
